filepath,label
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_082263-082601.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_083196-083766.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_157486-157840.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_157908-158256.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_161463-161789.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_163029-163595.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_094059-094411.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_121998-122316.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_122391-123301.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_123888-124209.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_034375-034985.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_035379-036163.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_154906-155678.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_163704-164048.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_164214-165182.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_165369-165841.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_167967-168599.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_169074-170038.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_170088-171284.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_171938-173906.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_174558-175006.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/lRkmXUbvT4w_162268-162650.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/f3etZnlmuJw_169587-169965.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/f3etZnlmuJw_036339-036661.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/f3etZnlmuJw_092880-093324.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/f3etZnlmuJw_103692-104133.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_156999-157345.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_003735-005133.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_005229-006587.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_006681-007837.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_008115-009139.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_009441-009757.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_010185-010573.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_010683-011597.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_011664-012208.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_012879-013351.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_013391-013826.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_013944-014550.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_014616-015158.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_015429-015938.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_016558-017230.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_018123-019229.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_019656-020064.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_020505-020833.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_020934-021528.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_023068-023894.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_024651-025015.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_025104-025606.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_025992-026438.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_026693-027213.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_027261-027858.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_027902-028999.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_029187-029570.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_029649-030133.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_030207-030943.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_031005-031627.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_031683-032449.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_032727-033181.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_033276-033650.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_033786-034488.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_035601-036085.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_036302-036734.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_036852-037652.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_037932-038510.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_039690-040222.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_040599-040973.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_041304-041926.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_042021-042343.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_042693-043199.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_043236-044000.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_044430-045082.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_045159-046441.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_046482-047008.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_047406-047798.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_047844-050308.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_050349-051061.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_051540-051884.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_052125-053611.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_053654-055125.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_055209-055633.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_056325-056711.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_056814-057220.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_057633-058009.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_058367-058724.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_059117-059810.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_060254-060597.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_060786-061448.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_061779-062097.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_062274-063274.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_064224-065010.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_065964-066566.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_067185-067587.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_068361-068827.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_068913-069529.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_072585-072959.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_073485-073809.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_075168-075622.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_078039-078429.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_078579-079217.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_081396-082012.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_082212-082826.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_084405-084757.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_086067-086815.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_093570-094214.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_094317-094729.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_095374-095728.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_095814-096200.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_096534-096846.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_096948-097670.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_098907-099211.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_101536-102224.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_105852-106178.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_106240-107418.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_109044-109390.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_110628-110983.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_111603-112247.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_114105-114449.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_114669-115221.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_116193-116797.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_117431-118036.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_121272-121776.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_122149-122760.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_124890-125226.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_126816-127159.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_127929-128349.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_128649-129213.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_129405-129808.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_130623-130986.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_131091-131859.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_132357-132767.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_134085-134503.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_135764-136166.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_137842-139270.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_139917-140271.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_140379-140689.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_140766-141068.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_141168-142056.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_142770-143156.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_143445-143997.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_144066-144950.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_145026-145734.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_145818-146374.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_146520-146846.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_148210-148684.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_149491-149923.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_152079-152675.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_152790-153094.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_153171-153491.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_153588-153972.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_154323-155029.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_155684-156124.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_158352-158980.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_159594-160066.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_160107-160481.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_160555-161429.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_161730-162162.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_162327-162637.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_162735-163345.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_163389-163745.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_163782-165314.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_165813-168809.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_168909-169423.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_125301-125734.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_069879-070259.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/gRE1v4nUn0g_142137-142691.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/ad3NZ-meIgc_035169-035615.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/ad3NZ-meIgc_038040-038420.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/ad3NZ-meIgc_105161-105754.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/ad3NZ-meIgc_124350-124874.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/ad3NZ-meIgc_127208-127951.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/ad3NZ-meIgc_124914-125240.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_058840-059554.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_061152-062144.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_064029-064371.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_197853-198289.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_055519-055833.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_060009-060415.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_060461-061073.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_062277-062829.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_063315-063985.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/RXc2dKygdMA_141441-141835.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_083418-083736.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_026381-028729.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_029580-030277.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_030339-032493.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_034209-034589.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_037545-038471.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_038553-038961.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_048879-049181.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_049181-050059.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_050059-050709.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_050964-051379.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_055416-055766.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_056610-056936.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_057015-057333.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_057894-059060.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_062466-062972.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_063017-063408.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_063477-063929.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_064355-064726.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_064860-065179.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_065337-065857.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_066567-067097.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_067255-067809.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_067926-068530.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_068601-068989.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_069030-070676.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_071025-071467.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_072543-072869.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_073497-076797.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_076896-077248.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_077292-077758.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_077832-078794.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_081045-081761.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_081804-082658.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_082725-083087.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_084270-085096.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_088068-088500.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_088544-088992.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_089064-090148.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_090486-091274.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_091274-091910.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_092104-092556.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_092637-093009.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_093690-094154.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_094154-094474.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_094662-095518.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_106458-106819.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_106956-107702.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_109566-109894.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_110016-110685.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_111045-111415.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_111915-112360.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_112881-113286.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_114165-114533.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_114870-115218.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_115469-115908.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_117935-118246.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_118563-119039.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_119154-119742.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_119820-120204.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_120426-120768.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_121149-121451.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_121733-123314.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_123942-124504.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_124961-125302.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_128880-129302.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_129860-130681.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_130749-131065.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_131718-132182.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_132318-133126.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_133344-133758.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_133839-134533.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_135369-137835.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_138310-141554.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_141624-142214.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_143700-144306.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_144420-144782.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_144978-145378.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_145482-146226.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_166039-166621.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_166621-167451.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_168961-170705.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_170705-171175.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_171175-171479.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_172872-173478.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_173478-175204.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_175302-175936.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_176607-176945.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_177245-177619.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_177619-178951.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_180009-180911.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_181650-182154.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_182768-183734.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_183798-184156.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_186716-187344.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_187394-188456.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_080682-080996.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_028926-029492.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_078838-079622.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_087009-087623.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_194658-195524.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/DoBBNMHlguE_032737-033435.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/Q0rJf5-6l2k_198681-198987.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/Q0rJf5-6l2k_026448-026914.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/Q0rJf5-6l2k_199065-199553.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/Q0rJf5-6l2k_129942-130258.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/jPrHUMq3f8c_180900-181312.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/jPrHUMq3f8c_003336-004084.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/jPrHUMq3f8c_004707-010525.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/jPrHUMq3f8c_010578-011432.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/jPrHUMq3f8c_011757-012109.wav,GLF
/srv/scratch/z5208494/dataset/dev_segments/jPrHUMq3f8c_012833-014522.wav,GLF
