id,label
UGPmXd_BACA_176475-177303,EGY
UKeEavLO-lk_269304-270198,EGY
UR0pPjEkYY0_040213-040715,EGY
UbeU9JokOuw_094417-094943,EGY
UkhWtKHJd4c_045667-050521,EGY
Us6qxRMl9PY_002451-002949,EGY
UtlDc0-D5nE_012421-014383,EGY
Uw31kBKtQW8_130779-131417,EGY
V8qHf-C4IkI_011608-012148,EGY
V9aN_5pBFpA_000491-009055,EGY
VFxpm-1iZGE_160464-161192,EGY
VLpygbVAo4g_033438-034270,EGY
VR7-ssDz0_k_022144-022976,EGY
VYjO-a7YVMQ_019797-020395,EGY
VZwVWlzZAxY_041800-042526,EGY
V_GPzNoONJY_079722-080224,EGY
Vep3Gr14s8k_030876-031430,EGY
VvjUQHkXzzo_012160-012720,EGY
Vzw-xgsYMxQ_007713-008393,EGY
W19QUgsWCyk_002491-004183,EGY
W6bt5czaMzU_200631-201899,EGY
W95a3hlGHVo_015091-016630,EGY
WFB3HmI9K8A_082152-082832,EGY
WFs_BydLjy8_223611-224161,EGY
WG6b4DsyPTs_036723-039997,EGY
WO6nKCquNWM_178563-179007,EGY
WP8nFnqYrJo_056265-058625,EGY
WU--AoUAiv8_037719-038517,EGY
WXvHRGLpTmI_059434-059832,EGY
WgsA1XdtTqc_033675-036269,EGY
Wq2seCyaXIk_108903-109213,EGY
WzEKgntKyUA_018468-018902,EGY
XC-b8ayzshM_060285-060766,EGY
XDOkrAc51aY_150795-151213,EGY
XEYcC8WtCOA_178515-179411,EGY
XRvDT2e6t-Q_039870-040966,EGY
XW7bAmBsCtg_052344-052732,EGY
X_eIyN6QCMM_139015-139439,EGY
XhiexX6yOhM_021426-023102,EGY
Xnxz8VI1s5s_124897-125508,EGY
XuBZKNq6pvA_135798-136678,EGY
Xy_mU29qYdM_018726-019126,EGY
XycPyAlDOuE_043266-043634,EGY
Y0dhHbHm-Qg_129900-130592,EGY
Y55i8B1doNY_131514-132002,EGY
Y8byWmznLUU_139066-140114,EGY
YKvYVA_DHjM_006719-007770,EGY
YVm5EeoXy_8_018420-018806,EGY
YeZ0yjbQZyc_091099-091437,EGY
Yk1BVgPbMUU_052953-053399,EGY
YtX2DHiqKz8_061286-061694,EGY
ZCbaIXWSD8E_018523-020453,EGY
ZF3NJ7y4bDI_109119-109584,EGY
ZHez5XkYVT8_156843-157197,EGY
ZIYuk7TFwqE_056480-056989,EGY
ZMeSMrL7QYA_010278-011192,EGY
ZYD8q3TU5ac_007005-007339,EGY
ZYqiloq490Y_046419-046823,EGY
Zav6C2R4_3M_009692-011626,EGY
Zbt34vYcwAE_204009-204663,EGY
ZfweCFX3GII_019854-021646,EGY
Zld29voAG8s_014541-015101,EGY
ZlrBXK3v7do_220977-221471,EGY
Zuw1g_EXBmA_113365-114425,EGY
ZxPWATVMpSo_172296-172778,EGY
_2XN_0h8KSw_087102-087700,EGY
_3E5Wnz9LXM_168168-169246,EGY
_7dR3zV_-j0_032483-036430,EGY
_HjFb95ZxIk_029611-029999,EGY
_Lpj3m9_66c_000397-004435,EGY
_YUN11CtsYY_054155-054496,EGY
_YUN11CtsYY_509241-510997,EGY
_eun2FnL7lw_027216-027677,EGY
_gvpCDBznOI_019023-020859,EGY
_liiogWW_kU_024387-026070,EGY
_pAusjzfyUY_015916-017008,EGY
_rmy8dEMCyU_068433-068791,EGY
_vwqNN3cAQQ_077517-078653,EGY
_yfWbeEXriE_014297-014874,EGY
a-nR7SUI8RI_200877-201319,EGY
a8r-7QMcV-8_102942-103483,EGY
aKlMxu0dBCU_030285-032351,EGY
aNUeDQ2bIQE_071931-072639,EGY
aRpGyjcUniA_018363-018749,EGY
aW2gtV8L1Yw_007218-010624,EGY
agMKJhe_IEE_047940-048520,EGY
ar5FYUaCZ9g_080031-080635,EGY
b-8cFdT0x64_001114-002974,EGY
b4_xqremPXw_021645-022557,EGY
bDLkU7P3pCo_116402-116844,EGY
bDOsPP6A-fM_192103-192887,EGY
bDOsPP6A-fM_438449-439097,EGY
bHuYpdcNcIQ_053479-053873,EGY
bL57Y_m-LCc_004950-006170,EGY
bRSUU5yKMfw_018518-019040,EGY
bRhgrhvWql4_067947-068561,EGY
bTIp68ZaMIM_033901-034263,EGY
bYUJPfLdIuw_078339-078727,EGY
bZtW0SmiU8Q_157629-160059,EGY
bh9v5I4t5VU_007008-007550,EGY
boO_mOzTh6E_021903-024275,EGY
c6MeFFmiQhA_153832-154352,EGY
cB-Nd94r--w_007695-008015,EGY
cBFjQjztjzs_241935-242248,EGY
cLZjp3UN2Og_076878-077970,EGY
cORU3Jpw1rs_074007-074795,EGY
cRzMgFFSLGo_052563-053375,EGY
cbRQGUtTiPM_018453-019181,EGY
cdxAz6VFUdI_093615-097407,EGY
co55YNSS4Sk_207667-208361,EGY
csNbMVtE_A0_120972-121666,EGY
cziXXEwdJPU_001662-002356,EGY
d9zQzKqRJSc_001514-002200,EGY
dJkEEnDTmO0_002910-003418,EGY
dQadp698CFI_097338-097792,EGY
dQadp698CFI_327492-327960,EGY
dXIi4ykYBug_132663-134027,EGY
dfBkvvOiNz4_064257-065089,EGY
dgQC9Ts8Bhw_186411-186917,EGY
dtKj0C1y8Pk_132879-133217,EGY
dyUvfLkuI7s_022464-022908,EGY
e12z5d63jB8_013353-014833,EGY
e8XAJMsA-MM_122844-123294,EGY
e9KNY6L1u1Q_122277-122836,EGY
eMk_ZpZhP2U_021006-021536,EGY
eWKBQNnWyF8_006879-007703,EGY
ebF2R1J-Ctg_143358-143806,EGY
ehhYQJmDJa4_041061-042031,EGY
emRCZjrwrqI_036231-036587,EGY
euw6Lzh98pM_068098-069334,EGY
f6O14mi2JEE_031419-031902,EGY
fIAfnUKfkVI_050489-050879,EGY
fMJThOdqc20_088506-089056,EGY
fV2XoDqv6OM_009539-009843,EGY
fd2E75zVouM_162507-162809,EGY
fd4dvkSrnhc_191157-191513,EGY
fkBovuMomqw_049935-050937,EGY
g0r_RZtaYpc_206823-207411,EGY
g7utJAkGFG8_000177-000683,EGY
gE2UY07mIN0_002325-003231,EGY
gG-vhXr7SC8_097143-098501,EGY
gICV_ou8Zb4_028787-030847,EGY
gM6YM7L457Q_145386-145818,EGY
gPWYbPVYzzs_040383-040691,EGY
gV74aUvfMYo_036060-036444,EGY
g_Of7mhox2g_031494-031974,EGY
-BiCSJhTBiA_000688-001360,SDN
-hW0J_E_z2I_008953-010001,SDN
-hW0J_E_z2I_034356-034798,SDN
-hW0J_E_z2I_057992-060316,SDN
-hW0J_E_z2I_088035-088639,SDN
-hW0J_E_z2I_111279-112523,SDN
03suHgBJCMg_003084-003592,SDN
03suHgBJCMg_029835-030185,SDN
03suHgBJCMg_047349-047695,SDN
03suHgBJCMg_070239-070793,SDN
03suHgBJCMg_092565-092891,SDN
03suHgBJCMg_112149-112710,SDN
03suHgBJCMg_133637-134047,SDN
03suHgBJCMg_156099-156935,SDN
09aQ4gbrmug_008268-008602,SDN
09aQ4gbrmug_036675-037175,SDN
09aQ4gbrmug_063669-064047,SDN
09aQ4gbrmug_084905-085351,SDN
09aQ4gbrmug_208641-208967,SDN
09aQ4gbrmug_284715-285027,SDN
0B4zJZhGEYo_028527-030041,SDN
0B4zJZhGEYo_078084-078500,SDN
0B4zJZhGEYo_141944-142364,SDN
0X5-vOM8W2M_010830-011520,SDN
0X5-vOM8W2M_083199-083509,SDN
0X5-vOM8W2M_129978-130492,SDN
0X5-vOM8W2M_194061-194971,SDN
1KMc_Gi0jyo_014391-014751,SDN
1_wRIii1xzg_016222-017067,SDN
1gkoYMfarX4_026344-026726,SDN
1gkoYMfarX4_054549-055875,SDN
1qD6gOVxdU4_010191-010673,SDN
1qD6gOVxdU4_031386-031748,SDN
1qD6gOVxdU4_054891-055315,SDN
1qD6gOVxdU4_080658-081250,SDN
1sodsPSoY4Y_005265-005677,SDN
2SVcKRFSFG4_005499-005815,SDN
2Y6mocnFKrk_001351-003561,SDN
2d1W1kpEa_8_023925-024343,SDN
2kIsaVwkoXI_029760-032202,SDN
31RKgHo5M-A_034386-034958,SDN
31RKgHo5M-A_053879-054388,SDN
31RKgHo5M-A_075009-075469,SDN
31RKgHo5M-A_101556-102644,SDN
31RKgHo5M-A_125652-126633,SDN
31RKgHo5M-A_154014-154422,SDN
31RKgHo5M-A_182754-183244,SDN
31RKgHo5M-A_204867-205285,SDN
31RKgHo5M-A_226673-227391,SDN
31RKgHo5M-A_247623-248117,SDN
31RKgHo5M-A_267156-267814,SDN
31RKgHo5M-A_285627-286199,SDN
33Xnxen1lWo_012087-012809,SDN
33Xnxen1lWo_035472-037286,SDN
33Xnxen1lWo_056934-057405,SDN
33Xnxen1lWo_081192-081604,SDN
33Xnxen1lWo_106224-106576,SDN
33Xnxen1lWo_132669-133273,SDN
33Xnxen1lWo_157383-157697,SDN
3NjiQQ48qJY_047089-047703,SDN
3NjiQQ48qJY_084426-084780,SDN
3NjiQQ48qJY_127985-129496,SDN
3NjiQQ48qJY_185353-185957,SDN
3OtJjsW8SHU_004416-005006,SDN
3OtJjsW8SHU_039384-040150,SDN
3OtJjsW8SHU_061829-062348,SDN
3OtJjsW8SHU_083907-085129,SDN
3OtJjsW8SHU_104349-104843,SDN
3OtJjsW8SHU_130818-131132,SDN
3RyqwwZz380_004920-005428,SDN
3RyqwwZz380_028242-028870,SDN
3RyqwwZz380_055557-056303,SDN
3RyqwwZz380_076117-076549,SDN
3RyqwwZz380_099584-099908,SDN
3RyqwwZz380_120484-120823,SDN
3RyqwwZz380_144135-148231,SDN
3ujy90Tk7oE_017655-017987,SDN
43H_BjKc0TM_002715-003322,SDN
43H_BjKc0TM_040263-042155,SDN
43H_BjKc0TM_081636-082012,SDN
43H_BjKc0TM_128229-129651,SDN
43O62uRKY1s_015674-016816,SDN
479Tup9TIx4_016392-018088,SDN
479Tup9TIx4_041636-041948,SDN
479Tup9TIx4_065928-066430,SDN
479Tup9TIx4_090312-091532,SDN
479Tup9TIx4_115185-115711,SDN
4K3iPjxUTDM_007637-007995,SDN
4K3iPjxUTDM_030501-032623,SDN
4K3iPjxUTDM_050718-051056,SDN
4K3iPjxUTDM_078417-080641,SDN
4K3iPjxUTDM_117399-118049,SDN
4QOTYRxbrPE_002901-003799,SDN
4UkpSCbYQvw_016632-017912,SDN
4mgOpT-SxpU_012195-013531,SDN
4mgOpT-SxpU_056574-060852,SDN
4mgOpT-SxpU_114045-114869,SDN
4mgOpT-SxpU_165935-167119,SDN
4mgOpT-SxpU_198876-199200,SDN
4uQIM5f2j5o_002493-002815,SDN
5T--UPVOBy0_009435-009853,SDN
5T--UPVOBy0_025155-025571,SDN
5T--UPVOBy0_057692-058571,SDN
5T--UPVOBy0_078417-078763,SDN
5T--UPVOBy0_111048-111616,SDN
5T--UPVOBy0_130620-131054,SDN
5T--UPVOBy0_160308-160726,SDN
5T--UPVOBy0_182517-182989,SDN
5qvGqaPgQU4_036507-038909,SDN
5qvGqaPgQU4_075195-075617,SDN
5qvGqaPgQU4_104906-107176,SDN
5qvGqaPgQU4_167271-167927,SDN
6eG-RAfEogA_027738-028436,SDN
6eG-RAfEogA_080723-081239,SDN
6eG-RAfEogA_135042-135448,SDN
6gmAIe6imW8_001689-010799,SDN
74yWzPmoVa0_017652-018142,SDN
74yWzPmoVa0_043557-044033,SDN
74yWzPmoVa0_091401-092437,SDN
74yWzPmoVa0_117039-117647,SDN
74yWzPmoVa0_158230-158632,SDN
74yWzPmoVa0_191361-192271,SDN
74yWzPmoVa0_222048-222721,SDN
74yWzPmoVa0_254709-255053,SDN
74yWzPmoVa0_285678-286160,SDN
74yWzPmoVa0_355729-356383,SDN
7El0UqjdiV0_003201-004585,SDN
7saZCaQ2il8_061839-062303,SDN
7zpKUAOg0xQ_000515-001811,SDN
8631sRETaQY_017310-017888,SDN
8DcqDnQIZ1M_002407-003929,SDN
8SC1dWPgpzI_022498-022800,SDN
8jeyiMAfb4U_065100-065428,SDN
8x4xosV8bAs_011990-012362,SDN
97wR2fstYUo_021013-021369,SDN
99dh4sFqogI_043656-044090,SDN
99dh4sFqogI_086283-087569,SDN
99dh4sFqogI_120099-120445,SDN
99dh4sFqogI_140904-141436,SDN
9BHPmqvKPyo_006684-007226,SDN
9Xx0GGQu39k_010158-011132,SDN
9Xx0GGQu39k_043028-043580,SDN
9eI4GDp2xA4_009375-010825,SDN
9eI4GDp2xA4_050850-051192,SDN
9eI4GDp2xA4_084048-084352,SDN
9eI4GDp2xA4_116313-116693,SDN
9eI4GDp2xA4_208719-209357,SDN
9eI4GDp2xA4_229656-230244,SDN
9t11sDBQy38_017139-018125,SDN
9t11sDBQy38_041439-042005,SDN
9t11sDBQy38_064353-064937,SDN
9t11sDBQy38_097328-101504,SDN
9t11sDBQy38_143835-145799,SDN
A6Z0gyEFWnA_041247-041549,SDN
AALEd7tPOLU_018774-022444,SDN
ADxmGd_h3Y8_057648-058550,SDN
AQ6pwjYC5Yo_019392-019700,SDN
AQ6pwjYC5Yo_049590-050056,SDN
AQ6pwjYC5Yo_076065-076759,SDN
AQ6pwjYC5Yo_101562-102580,SDN
AQ6pwjYC5Yo_130863-131359,SDN
AQ6pwjYC5Yo_159462-160268,SDN
AQ6pwjYC5Yo_187731-188153,SDN
AQ6pwjYC5Yo_214848-215860,SDN
AQ6pwjYC5Yo_252744-253354,SDN
AQ6pwjYC5Yo_286869-287869,SDN
AljLHT15K1Q_055953-056557,SDN
AljLHT15K1Q_101562-102130,SDN
AljLHT15K1Q_131764-132388,SDN
AqEW1pYn-ZU_019218-021336,SDN
BOPesGTcpWw_012893-013971,SDN
BOXoP70fnZc_016344-017068,SDN
BOXoP70fnZc_041892-042344,SDN
BOXoP70fnZc_067758-069380,SDN
BOXoP70fnZc_093660-094888,SDN
BOXoP70fnZc_119616-119926,SDN
BU1S3dDbltU_030620-030967,SDN
B_Bs9aLI7tw_022555-022915,SDN
BbHJJ8L6NTc_022917-023315,SDN
BbHJJ8L6NTc_055002-055305,SDN
BbHJJ8L6NTc_078785-080075,SDN
BbHJJ8L6NTc_119051-119465,SDN
BbHJJ8L6NTc_141015-141319,SDN
BexTdwwgi1Y_034872-035180,SDN
BexTdwwgi1Y_055541-056260,SDN
BexTdwwgi1Y_086334-086660,SDN
BexTdwwgi1Y_130863-131311,SDN
BexTdwwgi1Y_158469-160451,SDN
C-5CK4yM5ek_006183-011073,SDN
CIHVoECSWao_040428-040814,SDN
CIhUKNQjo5Y_000027-003179,SDN
Cqu5ohERbGs_022596-022998,SDN
CsVECrl6EKQ_011424-012388,SDN
DiZp3VAdUS8_008055-009407,SDN
DjKtPPBTx7k_088350-088858,SDN
DjKtPPBTx7k_147661-148135,SDN
DjKtPPBTx7k_194217-194957,SDN
Dmjm0p2A_28_033647-034959,SDN
E2IsRry_Jxs_024090-024718,SDN
E2IsRry_Jxs_050703-053642,SDN
EDcGRiC-DZs_019320-019684,SDN
EDcGRiC-DZs_067296-067990,SDN
EDcGRiC-DZs_090228-090710,SDN
EDcGRiC-DZs_120789-121097,SDN
ETZ87ro5w0s_004763-006919,SDN
ETsJwsqxyT8_037197-037583,SDN
ETsJwsqxyT8_107626-108433,SDN
FGVZs5-D1TE_014618-015260,SDN
FHyhCFMG1HA_019569-026199,SDN
FRReBiyfwEU_030414-030842,SDN
G3hEdwtp-aY_075246-076074,SDN
GUohyzkDylw_004551-004939,SDN
GxhFUACOXr4_000027-000639,SDN
Gy1LiR2pdvs_006531-007950,SDN
GzMdzXHUQ1U_022320-022874,SDN
GzMdzXHUQ1U_047712-048040,SDN
GzMdzXHUQ1U_079578-080866,SDN
GzMdzXHUQ1U_116706-117064,SDN
GzMdzXHUQ1U_140721-142035,SDN
H_YyoEhO3D0_001143-002541,SDN
I00rJsLMaF0_005196-005778,SDN
I_IPOxcezhg_014559-015372,SDN
JY11qBSSZ18_001885-002311,SDN
JhZhnZZRgXA_017631-024233,SDN
JhZhnZZRgXA_112449-127379,SDN
JhZhnZZRgXA_173355-174509,SDN
JhZhnZZRgXA_199923-200861,SDN
JhZhnZZRgXA_239901-242459,SDN
JhZhnZZRgXA_282420-282800,SDN
JhZhnZZRgXA_310020-310880,SDN
Jw-4ee7yfEg_016731-017087,SDN
JzWr91e40AA_013316-013785,SDN
L9T48wIloq8_019650-020706,SDN
L9T48wIloq8_049893-050573,SDN
L9T48wIloq8_081669-083121,SDN
LqvaChH0b6o_011326-013386,SDN
LqvaChH0b6o_036728-037462,SDN
Lz5uWd3xpj8_025318-027170,SDN
M2utgV5tXZA_019950-020984,SDN
MJv0Ps6u6OA_003438-004052,SDN
MJv0Ps6u6OA_032820-035676,SDN
MJv0Ps6u6OA_084391-085843,SDN
MP9PfDA9EIs_024761-026089,SDN
MTWVGUsdw4o_040002-040304,SDN
Mh_DSO-3ehk_005265-005729,SDN
Mh_DSO-3ehk_033462-036262,SDN
Mh_DSO-3ehk_067758-068532,SDN
Mh_DSO-3ehk_092322-092642,SDN
Mh_DSO-3ehk_128376-129890,SDN
Mh_DSO-3ehk_161166-161674,SDN
NUJfF3CCbh4_030702-031842,SDN
Nc4RWz9dxOY_024285-025739,SDN
Nc4RWz9dxOY_087166-090514,SDN
O0rO0KakgCo_027308-027691,SDN
O0rhJ_tRfvs_067467-068045,SDN
O0rhJ_tRfvs_145839-146263,SDN
O0s5dFoDRi4_015524-015830,SDN
O28zIRx42Ws_001730-002175,SDN
OADYRfq1L08_000048-000524,SDN
OVrQlX9JhRU_020406-022198,SDN
OdGdcjx8B6A_025727-026464,SDN
OxI7Wf3-vVE_047169-047909,SDN
OxI7Wf3-vVE_074547-075143,SDN
OxI7Wf3-vVE_097788-098506,SDN
OxI7Wf3-vVE_132945-133345,SDN
P09USDFM4P0_015682-018824,SDN
PFoed58WkNE_002823-011165,SDN
PRo8jdtpDf0_005700-006288,SDN
PRo8jdtpDf0_032094-033088,SDN
PRo8jdtpDf0_061785-062649,SDN
PRo8jdtpDf0_089775-091139,SDN
PRo8jdtpDf0_118773-119203,SDN
PRo8jdtpDf0_148506-148940,SDN
PRo8jdtpDf0_210748-211221,SDN
PRo8jdtpDf0_240408-241294,SDN
PRo8jdtpDf0_269601-269981,SDN
PRo8jdtpDf0_301359-301943,SDN
PpXTU08x9yQ_030930-033062,SDN
QCiyT2J-iDU_020336-020788,SDN
QCiyT2J-iDU_046881-047229,SDN
QCiyT2J-iDU_080741-082555,SDN
QZTBlyHCNj8_011763-012683,SDN
Qszh-IrRI4Y_027258-027774,SDN
RCf_IMVoqPE_027693-028169,SDN
RGCjHjS-dco_014069-014553,SDN
RGCjHjS-dco_049722-050252,SDN
RGCjHjS-dco_098061-098453,SDN
RGCjHjS-dco_136266-136604,SDN
RGCjHjS-dco_162621-163789,SDN
RGCjHjS-dco_192648-193274,SDN
RGCjHjS-dco_222381-223455,SDN
RGCjHjS-dco_252969-253610,SDN
RGCjHjS-dco_296637-297623,SDN
RIxvK5j0F_g_014386-014996,SDN
Ra1kjje7dPA_009553-010303,SDN
RaYNu3JzriE_106071-106543,SDN
SCoxIQUVJtI_004944-006704,SDN
TCoc_1V8GR0_021697-023047,SDN
TMcyvGfBGlc_039096-039494,SDN
TU0jZYB1GAE_204813-205279,SDN
TVOlokkZUFw_033633-034519,SDN
TWVvAiKfNQc_012852-013350,SDN
UCifaxNiwU8_007631-008134,SDN
UXkV-ZXobFY_006156-006584,SDN
UXkV-ZXobFY_094782-095230,SDN
UXkV-ZXobFY_121323-122331,SDN
UXkV-ZXobFY_173211-173783,SDN
UXkV-ZXobFY_227427-227794,SDN
V1GLQyqZDwc_011868-014456,SDN
V1GLQyqZDwc_068607-069757,SDN
V1GLQyqZDwc_157215-159633,SDN
V1GLQyqZDwc_308172-308552,SDN
V1GLQyqZDwc_359227-359531,SDN
VQD0Dbh2aWA_000779-001405,SDN
VQD0Dbh2aWA_030951-031285,SDN
VQD0Dbh2aWA_054828-055279,SDN
VQD0Dbh2aWA_085266-085604,SDN
VQD0Dbh2aWA_107370-107983,SDN
VQD0Dbh2aWA_145074-145874,SDN
VQD0Dbh2aWA_174816-176862,SDN
VQD0Dbh2aWA_207603-214461,SDN
VQD0Dbh2aWA_244410-244808,SDN
VQD0Dbh2aWA_276909-278451,SDN
VQD0Dbh2aWA_307416-308712,SDN
VQD0Dbh2aWA_336324-337296,SDN
VQD0Dbh2aWA_366019-366447,SDN
VQD0Dbh2aWA_389520-389914,SDN
VQD0Dbh2aWA_414597-416107,SDN
VQD0Dbh2aWA_448214-448571,SDN
VQD0Dbh2aWA_484410-485124,SDN
VQD0Dbh2aWA_514709-515605,SDN
VQD0Dbh2aWA_552327-552903,SDN
VQD0Dbh2aWA_575829-578853,SDN
VQD0Dbh2aWA_633087-635219,SDN
VoH8TxgL2SA_005961-007320,SDN
W3KplgCSQFw_007458-010094,SDN
W3KplgCSQFw_030343-030949,SDN
WSb6Dur61no_025935-026483,SDN
WSb6Dur61no_051369-051673,SDN
WSb6Dur61no_134775-135151,SDN
WSb6Dur61no_160983-161377,SDN
WqCW6_sOSQo_015272-015697,SDN
WqCW6_sOSQo_055971-056325,SDN
WqCW6_sOSQo_095655-095999,SDN
WqCW6_sOSQo_129432-130000,SDN
WqCW6_sOSQo_157452-160002,SDN
WqCW6_sOSQo_195816-196604,SDN
WqCW6_sOSQo_239333-240815,SDN
WqCW6_sOSQo_271668-272878,SDN
XLCnVgR2xwM_004602-006364,SDN
XmPf-_Jsybs_109005-109529,SDN
Xp4oc-cGva8_106119-106443,SDN
Y-xHzGTJIew_039931-040801,SDN
Y-xHzGTJIew_066320-067412,SDN
Y-xHzGTJIew_091512-092486,SDN
Y-xHzGTJIew_126927-128253,SDN
Y-xHzGTJIew_178920-179980,SDN
Y-xHzGTJIew_225585-227169,SDN
Y-xHzGTJIew_268071-268541,SDN
YPJlnp4_tGo_002981-003861,SDN
YPJlnp4_tGo_027861-028367,SDN
Yr4LSInQTTI_006470-007263,SDN
Yr4LSInQTTI_037546-038914,SDN
YwhjquTheN8_051829-053472,SDN
YwhjquTheN8_117177-117689,SDN
YwhjquTheN8_173290-174010,SDN
YwhjquTheN8_216573-216921,SDN
ZIiurD0ZvjE_028026-028580,SDN
ZIiurD0ZvjE_053571-054149,SDN
ZIiurD0ZvjE_080568-082126,SDN
ZMBHtOOqXbs_029313-029887,SDN
Zo4-aW0FAEw_040290-040672,SDN
Zo4-aW0FAEw_062097-062592,SDN
Zo4-aW0FAEw_090858-093460,SDN
Zo4-aW0FAEw_120015-120363,SDN
Zo4-aW0FAEw_139236-140110,SDN
Zo4-aW0FAEw_170181-170863,SDN
Zo4-aW0FAEw_188964-189648,SDN
Zo4-aW0FAEw_209286-210100,SDN
Zo4-aW0FAEw_235614-239390,SDN
Zo4-aW0FAEw_261144-261476,SDN
Zo4-aW0FAEw_284694-285000,SDN
Zo4-aW0FAEw_308277-308593,SDN
Zo4-aW0FAEw_329385-331477,SDN
Zo4-aW0FAEw_359418-359870,SDN
Zo4-aW0FAEw_389307-391123,SDN
Zo4-aW0FAEw_416109-416641,SDN
Zo4-aW0FAEw_443613-443935,SDN
ZuzDVi__6Ds_014580-014976,SDN
ZuzDVi__6Ds_043098-043756,SDN
ZuzDVi__6Ds_066808-067840,SDN
Zwjxi_SDhqg_017958-026644,SDN
Zwjxi_SDhqg_077448-079498,SDN
_F32_E3y51k_001843-002161,SDN
_mueiDiBig8_010812-011256,SDN
_mueiDiBig8_033663-034159,SDN
_mueiDiBig8_054615-055225,SDN
_mueiDiBig8_080133-080561,SDN
_wTaSMTZLro_008019-008969,SDN
aWwr0GyU9gg_019992-020346,SDN
aWwr0GyU9gg_079329-079729,SDN
aWwr0GyU9gg_112532-113200,SDN
aWwr0GyU9gg_178754-179118,SDN
a_W0kWeg_CM_005478-005834,SDN
a_W0kWeg_CM_040050-040378,SDN
a_Xapil-H8Y_006618-007390,SDN
a_Xapil-H8Y_031377-032054,SDN
aiMNnXbcQ5c_001095-001567,SDN
bnO2aubQ-5I_007515-008225,SDN
bnO2aubQ-5I_051014-051508,SDN
bnO2aubQ-5I_074892-076358,SDN
bnO2aubQ-5I_131214-132074,SDN
c3aqyjH8LRw_053237-054045,SDN
c3aqyjH8LRw_098891-099551,SDN
c3aqyjH8LRw_175279-175799,SDN
c3aqyjH8LRw_233085-233873,SDN
cIJ8EFHRY1Q_018219-018535,SDN
cQckfarx1Aw_052428-053204,SDN
cQckfarx1Aw_101859-102549,SDN
cQckfarx1Aw_150327-151657,SDN
cYq44qGGGfA_003726-005116,SDN
cYq44qGGGfA_036393-036761,SDN
cYq44qGGGfA_078024-078848,SDN
ccFwpRbnWQc_006584-006987,SDN
ccFwpRbnWQc_030093-030451,SDN
ccFwpRbnWQc_053613-054575,SDN
ccFwpRbnWQc_073707-074143,SDN
ccFwpRbnWQc_096871-097309,SDN
ccFwpRbnWQc_117699-118181,SDN
ccFwpRbnWQc_137607-137969,SDN
cvuGzCbi0tI_014897-015350,SDN
cvuGzCbi0tI_060123-061301,SDN
cvuGzCbi0tI_091842-092626,SDN
cvuGzCbi0tI_123639-124333,SDN
dHC3f0SxZoQ_009087-009391,SDN
dHC3f0SxZoQ_027693-028297,SDN
dHC3f0SxZoQ_066888-067438,SDN
dKk9qGO8TMw_006413-006755,SDN
dKk9qGO8TMw_059547-059945,SDN
eMzvtV9FzcM_037123-039343,SDN
eMzvtV9FzcM_101527-101969,SDN
eMzvtV9FzcM_171891-172205,SDN
edrY_UlL1Fc_030177-030561,SDN
edrY_UlL1Fc_074313-074949,SDN
eoeYy89SswQ_009686-018662,SDN
f3FeKdzaNuc_019962-020464,SDN
f3FeKdzaNuc_058500-059772,SDN
f3FeKdzaNuc_092988-093320,SDN
f3FeKdzaNuc_124782-125968,SDN
fc-Hi3lmymQ_005397-005803,SDN
fp7Ki6VxoSo_000393-000727,SDN
gLTYogm8FSg_013278-013619,SDN
gOk3oZ3Is6U_110313-122831,SDN
gufu1yJEyR4_009642-010166,SDN
gufu1yJEyR4_036495-037033,SDN
h0O_k1x-6tM_017769-018485,SDN
h0O_k1x-6tM_051360-052226,SDN
hOZvwMdaAUo_027960-028286,SDN
hWy-seZZOBg_033051-034461,SDN
hWy-seZZOBg_064929-065316,SDN
hWy-seZZOBg_101834-102390,SDN
hWy-seZZOBg_130296-130885,SDN
hWy-seZZOBg_151995-153579,SDN
hWy-seZZOBg_187568-188918,SDN
hWy-seZZOBg_209050-209940,SDN
hdZ70S2cmho_010527-011003,SDN
hdZ70S2cmho_029310-029952,SDN
hdZ70S2cmho_053097-054403,SDN
hdZ70S2cmho_080805-081347,SDN
hdZ70S2cmho_114705-116231,SDN
hdZ70S2cmho_142908-143986,SDN
hdZ70S2cmho_175359-175705,SDN
hnXXiXV4mMs_015888-016197,SDN
hnXXiXV4mMs_034635-035213,SDN
hnXXiXV4mMs_059514-061141,SDN
hnXXiXV4mMs_086901-087547,SDN
hnXXiXV4mMs_108284-109391,SDN
hnXXiXV4mMs_128292-129046,SDN
hnXXiXV4mMs_146808-147300,SDN
iXbKPRpkLm4_035832-036354,SDN
ik5iA_f8qHw_012348-013097,SDN
ik5iA_f8qHw_045177-045543,SDN
j7RgE6Ry764_012043-012733,SDN
j7RgE6Ry764_057822-058334,SDN
j7RgE6Ry764_097164-099270,SDN
j7RgE6Ry764_132024-132872,SDN
j7RgE6Ry764_196383-196805,SDN
j7RgE6Ry764_243334-243866,SDN
j7RgE6Ry764_271025-271897,SDN
j7RgE6Ry764_301849-302309,SDN
j7RgE6Ry764_344220-345074,SDN
j7RgE6Ry764_392496-393116,SDN
jE3o0VIO6dk_028889-030626,SDN
jE3o0VIO6dk_070293-071237,SDN
jE3o0VIO6dk_118934-119539,SDN
jE3o0VIO6dk_158502-159016,SDN
jE3o0VIO6dk_191304-192622,SDN
